Rater,Trait,Theta,info_data_rater
HR-2,Con,5.15152,0.216676
HR-2,Con,5.45455,0.238688
HR-2,Con,5.75758,0.254842
HR-2,Con,6.06061,0.262192
HR-2,Con,6.36364,0.259374
HR-2,Con,6.66667,0.247076
HR-2,Con,6.9697,0.227814
HR-2,Con,7.27273,0.205146
HR-2,Con,7.57576,0.182744
HR-2,Con,7.87879,0.163695
HR-2,Con,8.18182,0.150203
HR-2,Con,8.48485,0.143589
HR-2,Con,8.78788,0.144417
HR-2,Con,9.09091,0.152591
HR-2,Con,9.39394,0.167335
HR-2,Con,9.69697,0.187078
HR-2,Con,10,0.209341
HR-2,Con,10.303,0.230792
HR-2,Con,10.6061,0.247645
HR-2,Con,10.9091,0.256437
HR-2,Con,11.2121,0.254958
HR-2,Con,11.5152,0.242915
HR-2,Con,11.8182,0.221966
HR-2,Con,12.1212,0.195088
HR-2,Con,12.4242,0.165638
HR-2,Con,12.7273,0.136534
HR-2,Con,13.0303,0.109817
HR-2,Con,13.3333,0.0865962
HR-2,Con,13.6364,0.0672242
HR-2,Con,13.9394,0.0515536
HR-2,Con,14.2424,0.0391675
HR-2,Con,14.5455,0.0295462
HR-2,Con,14.8485,0.0221687
HR-2,Con,15.1515,0.0165663
HR-2,Con,15.4545,0.0123424
HR-2,Con,15.7576,0.00917484
HR-2,Con,16.0606,0.00680878
HR-2,Con,16.3636,0.00504663
HR-2,Con,16.6667,0.00373709
HR-2,Con,16.9697,0.00276547
HR-2,Con,17.2727,0.00204544
HR-2,Con,17.5758,0.00151231
HR-2,Con,17.8788,0.00111783
HR-2,Con,18.1818,0.000826078
HR-2,Con,18.4848,0.000610382
HR-2,Con,18.7879,0.000450956
HR-2,Con,19.0909,0.000333143
HR-2,Con,19.3939,0.000246094
HR-2,Con,19.697,0.000181782
HR-2,Con,20,0.000134273
HR-2,Con,20.303,9.91777e-005
HR-2,Con,20.6061,7.32541e-005
HR-2,Con,20.9091,5.41058e-005
HR-2,Con,21.2121,3.99624e-005
HR-2,Con,21.5152,2.95159e-005
HR-2,Con,21.8182,2.18001e-005
HR-2,Con,22.1212,1.61012e-005
HR-2,Con,22.4242,1.18921e-005
HR-2,Con,22.7273,8.78328e-006
HR-2,Con,23.0303,6.48715e-006
HR-2,Con,23.3333,4.79127e-006
HR-2,Con,23.6364,3.53873e-006
HR-2,Con,23.9394,2.61363e-006
HR-2,Con,24.2424,1.93037e-006
HR-2,Con,24.5455,1.42573e-006
HR-2,Con,24.8485,1.05301e-006
HR-2,Con,25.1515,7.77729e-007
HR-2,Con,25.4545,5.74412e-007
HR-2,Con,25.7576,4.24248e-007
HR-2,Con,26.0606,3.1334e-007
HR-2,Con,26.3636,2.31425e-007
HR-2,Con,26.6667,1.70925e-007
HR-2,Con,26.9697,1.26242e-007
HR-2,Con,27.2727,9.3239e-008
HR-2,Con,27.5758,6.88642e-008
HR-2,Con,27.8788,5.08615e-008
HR-2,Con,28.1818,3.75651e-008
HR-2,Con,28.4848,2.77447e-008
HR-2,Con,28.7879,2.04916e-008
HR-2,Con,29.0909,1.51346e-008
HR-2,Con,29.3939,1.11781e-008
HR-2,Con,29.697,8.25586e-009
HR-2,Con,30,6.09759e-009
4o-Mini,Con,-30,2.81422e-009
4o-Mini,Con,-29.697,3.81033e-009
4o-Mini,Con,-29.3939,5.15902e-009
4o-Mini,Con,-29.0909,6.98508e-009
4o-Mini,Con,-28.7879,9.4575e-009
4o-Mini,Con,-28.4848,1.2805e-008
4o-Mini,Con,-28.1818,1.73374e-008
4o-Mini,Con,-27.8788,2.34741e-008
4o-Mini,Con,-27.5758,3.17829e-008
4o-Mini,Con,-27.2727,4.30326e-008
4o-Mini,Con,-26.9697,5.82643e-008
4o-Mini,Con,-26.6667,7.88873e-008
4o-Mini,Con,-26.3636,1.0681e-007
4o-Mini,Con,-26.0606,1.44616e-007
4o-Mini,Con,-25.7576,1.95803e-007
4o-Mini,Con,-25.4545,2.65109e-007
4o-Mini,Con,-25.1515,3.58945e-007
4o-Mini,Con,-24.8485,4.85996e-007
4o-Mini,Con,-24.5455,6.58017e-007
4o-Mini,Con,-24.2424,8.90925e-007
4o-Mini,Con,-23.9394,1.20627e-006
4o-Mini,Con,-23.6364,1.63324e-006
4o-Mini,Con,-23.3333,2.21133e-006
4o-Mini,Con,-23.0303,2.99404e-006
4o-Mini,Con,-22.7273,4.05378e-006
4o-Mini,Con,-22.4242,5.48863e-006
4o-Mini,Con,-22.1212,7.43132e-006
4o-Mini,Con,-21.8182,1.00616e-005
4o-Mini,Con,-21.5152,1.36229e-005
4o-Mini,Con,-21.2121,1.84446e-005
4o-Mini,Con,-20.9091,2.49729e-005
4o-Mini,Con,-20.6061,3.38116e-005
4o-Mini,Con,-20.303,4.57783e-005
4o-Mini,Con,-20,6.19797e-005
4o-Mini,Con,-19.697,8.39141e-005
4o-Mini,Con,-19.3939,0.000113609
4o-Mini,Con,-19.0909,0.00015381
4o-Mini,Con,-18.7879,0.000208229
4o-Mini,Con,-18.4848,0.000281891
4o-Mini,Con,-18.1818,0.000381591
4o-Mini,Con,-17.8788,0.000516517
4o-Mini,Con,-17.5758,0.000699086
4o-Mini,Con,-17.2727,0.000946064
4o-Mini,Con,-16.9697,0.00128007
4o-Mini,Con,-16.6667,0.00173159
4o-Mini,Con,-16.3636,0.00234161
4o-Mini,Con,-16.0606,0.00316518
4o-Mini,Con,-15.7576,0.0042759
4o-Mini,Con,-15.4545,0.00577181
4o-Mini,Con,-15.1515,0.00778275
4o-Mini,Con,-14.8485,0.0104792
4o-Mini,Con,-14.5455,0.0140826
4o-Mini,Con,-14.2424,0.0188759
4o-Mini,Con,-13.9394,0.0252124
4o-Mini,Con,-13.6364,0.0335195
4o-Mini,Con,-13.3333,0.0442885
4o-Mini,Con,-13.0303,0.0580407
4o-Mini,Con,-12.7273,0.0752526
4o-Mini,Con,-12.4242,0.0962239
4o-Mini,Con,-12.1212,0.120877
4o-Mini,Con,-11.8182,0.148507
4o-Mini,Con,-11.5152,0.177539
4o-Mini,Con,-11.2121,0.205441
4o-Mini,Con,-10.9091,0.228941
4o-Mini,Con,-10.6061,0.244654
4o-Mini,Con,-10.303,0.249999
4o-Mini,Con,-10,0.244039
4o-Mini,Con,-9.69697,0.227818
4o-Mini,Con,-9.39394,0.203985
4o-Mini,Con,-9.09091,0.175943
4o-Mini,Con,-8.78788,0.146935
4o-Mini,Con,-8.48485,0.119443
4o-Mini,Con,-8.18182,0.0949882
4o-Mini,Con,-7.87879,0.0742364
4o-Mini,Con,-7.57576,0.0572383
4o-Mini,Con,-7.27273,0.0436808
4o-Mini,Con,-6.9697,0.0330836
4o-Mini,Con,-6.66667,0.0249276
4o-Mini,Con,-6.36364,0.0187271
4o-Mini,Con,-6.06061,0.0140626
4o-Mini,Con,-5.75758,0.0105896
4o-Mini,Con,-5.45454,0.00803579
4o-Mini,Con,-5.15151,0.00619196
4o-Mini,Con,-4.84848,0.0049025
4o-Mini,Con,-4.54545,0.0040563
4o-Mini,Con,-4.24242,0.00357938
4o-Mini,Con,-3.93939,0.00342971
4o-Mini,Con,-3.64E+00,0.00359405
4o-Mini,Con,-3.33333,0.00408696
4o-Mini,Con,-3.0303,0.00495189
4o-Mini,Con,-2.72727,0.00626445
4o-Mini,Con,-2.42424,0.00813773
4o-Mini,Con,-2.12121,0.0107298
4o-Mini,Con,-1.82E+00,0.0142528
4o-Mini,Con,-1.51515,0.0189828
4o-Mini,Con,-1.21E+00,0.0252688
4o-Mini,Con,-0.90909,0.0335353
4o-Mini,Con,-0.60606,0.0442734
4o-Mini,Con,-0.303029,0.0580072
4o-Mini,Con,8.9407e-007,0.0752208
4o-Mini,Con,0.303031,0.096228
4o-Mini,Con,0.606062,0.120974
4o-Mini,Con,0.909092,0.148787
4o-Mini,Con,1.21212,0.178135
4o-Mini,Con,1.51515,0.206539
4o-Mini,Con,1.81818,0.230777
4o-Mini,Con,2.12121,0.247511
4o-Mini,Con,2.42424,0.254202
4o-Mini,Con,2.72727,0.249968
4o-Mini,Con,3.0303,0.235932
4o-Mini,Con,3.33333,0.214885
4o-Mini,Con,3.63636,0.19044
4o-Mini,Con,3.93939,0.166132
4o-Mini,Con,4.24243,0.144811
4o-Mini,Con,4.54546,0.128445
4o-Mini,Con,4.84849,0.118204
4o-Mini,Con,5.15152,0.114668
4o-Mini,Con,5.45455,0.118014
4o-Mini,Con,5.75758,0.128075
4o-Mini,Con,6.06061,0.144284
4o-Mini,Con,6.36364,0.165489
4o-Mini,Con,6.66667,0.189749
4o-Mini,Con,6.9697,0.214236
4o-Mini,Con,7.27273,0.235426
4o-Mini,Con,7.57576,0.249699
4o-Mini,Con,7.87879,0.254229
4o-Mini,Con,8.18182,0.247836
4o-Mini,Con,8.48485,0.23135
4o-Mini,Con,8.78788,0.207274
4o-Mini,Con,9.09091,0.178938
4o-Mini,Con,9.39394,0.149574
4o-Mini,Con,9.69697,0.12169
4o-Mini,Con,10,0.0968398
4o-Mini,Con,10.303,0.0757175
4o-Mini,Con,10.6061,0.0583902
4o-Mini,Con,10.9091,0.0445504
4o-Mini,Con,11.2121,0.0337151
4o-Mini,Con,11.5152,0.025358
4o-Mini,Con,11.8182,0.0189841
4o-Mini,Con,12.1212,0.014163
4o-Mini,Con,12.4242,0.0105388
4o-Mini,Con,12.7273,0.00782686
4o-Mini,Con,13.0303,0.00580445
4o-Mini,Con,13.3333,0.00430003
4o-Mini,Con,13.6364,0.00318303
4o-Mini,Con,13.9394,0.00235481
4o-Mini,Con,14.2424,0.00174133
4o-Mini,Con,14.5455,0.00128727
4o-Mini,Con,14.8485,0.000951386
4o-Mini,Con,15.1515,0.000703018
4o-Mini,Con,15.4545,0.000519423
4o-Mini,Con,15.7576,0.000383737
4o-Mini,Con,16.0606,0.000283475
4o-Mini,Con,16.3636,0.000209399
4o-Mini,Con,16.6667,0.000154674
4o-Mini,Con,16.9697,0.000114248
4o-Mini,Con,17.2727,8.43859e-005
4o-Mini,Con,17.5758,6.23281e-005
4o-Mini,Con,17.8788,4.60356e-005
4o-Mini,Con,18.1818,3.40016e-005
4o-Mini,Con,18.4848,2.51133e-005
4o-Mini,Con,18.7879,1.85483e-005
4o-Mini,Con,19.0909,1.36995e-005
4o-Mini,Con,19.3939,1.01182e-005
4o-Mini,Con,19.697,7.47309e-006
4o-Mini,Con,20,5.51948e-006
4o-Mini,Con,20.303,4.07657e-006
4o-Mini,Con,20.6061,3.01087e-006
4o-Mini,Con,20.9091,2.22376e-006
4o-Mini,Con,21.2121,1.64242e-006
4o-Mini,Con,21.5152,1.21305e-006
4o-Mini,Con,21.8182,8.95933e-007
4o-Mini,Con,22.1212,6.61715e-007
4o-Mini,Con,22.4242,4.88728e-007
4o-Mini,Con,22.7273,3.60963e-007
4o-Mini,Con,23.0303,2.66599e-007
4o-Mini,Con,23.3333,1.96904e-007
4o-Mini,Con,23.6364,1.45429e-007
4o-Mini,Con,23.9394,1.0741e-007
4o-Mini,Con,24.2424,7.93307e-008
4o-Mini,Con,24.5455,5.85918e-008
4o-Mini,Con,24.8485,4.32746e-008
4o-Mini,Con,25.1515,3.19616e-008
4o-Mini,Con,25.4545,2.3606e-008
4o-Mini,Con,25.7576,1.74349e-008
4o-Mini,Con,26.0606,1.2877e-008
4o-Mini,Con,26.3636,9.51066e-009
4o-Mini,Con,26.6667,7.02435e-009
4o-Mini,Con,26.9697,5.18802e-009
4o-Mini,Con,27.2727,3.83175e-009
4o-Mini,Con,27.5758,2.83004e-009
4o-Mini,Con,27.8788,2.0902e-009
4o-Mini,Con,28.1818,1.54378e-009
4o-Mini,Con,28.4848,1.1402e-009
4o-Mini,Con,28.7879,8.42124e-010
4o-Mini,Con,29.0909,6.21971e-010
4o-Mini,Con,29.3939,4.59372e-010
4o-Mini,Con,29.697,3.39284e-010
4o-Mini,Con,30,2.50588e-010
GPT-4o,Con,-30,4.0374e-011
GPT-4o,Con,-29.697,5.46646e-011
GPT-4o,Con,-29.3939,7.40135e-011
GPT-4o,Con,-29.0909,1.00211e-010
GPT-4o,Con,-28.7879,1.35681e-010
GPT-4o,Con,-28.4848,1.83706e-010
GPT-4o,Con,-28.1818,2.4873e-010
GPT-4o,Con,-27.8788,3.3677e-010
GPT-4o,Con,-27.5758,4.55971e-010
GPT-4o,Con,-27.2727,6.17364e-010
GPT-4o,Con,-26.9697,8.35885e-010
GPT-4o,Con,-26.6667,1.13175e-009
GPT-4o,Con,-26.3636,1.53234e-009
GPT-4o,Con,-26.0606,2.07472e-009
GPT-4o,Con,-25.7576,2.80908e-009
GPT-4o,Con,-25.4545,3.80336e-009
GPT-4o,Con,-25.1515,5.14958e-009
GPT-4o,Con,-24.8485,6.97232e-009
GPT-4o,Con,-24.5455,9.4402e-009
GPT-4o,Con,-24.2424,1.27816e-008
GPT-4o,Con,-23.9394,1.73057e-008
GPT-4o,Con,-23.6364,2.34312e-008
GPT-4o,Con,-23.3333,3.17248e-008
GPT-4o,Con,-23.0303,4.2954e-008
GPT-4o,Con,-22.7273,5.81578e-008
GPT-4o,Con,-22.4242,7.8743e-008
GPT-4o,Con,-22.1212,1.06614e-007
GPT-4o,Con,-21.8182,1.44351e-007
GPT-4o,Con,-21.5152,1.95445e-007
GPT-4o,Con,-21.2121,2.64624e-007
GPT-4o,Con,-20.9091,3.58289e-007
GPT-4o,Con,-20.6061,4.85108e-007
GPT-4o,Con,-20.303,6.56814e-007
GPT-4o,Con,-20,8.89296e-007
GPT-4o,Con,-19.697,1.20407e-006
GPT-4o,Con,-19.3939,1.63025e-006
GPT-4o,Con,-19.0909,2.20729e-006
GPT-4o,Con,-18.7879,2.98856e-006
GPT-4o,Con,-18.4848,4.04637e-006
GPT-4o,Con,-18.1818,5.47859e-006
GPT-4o,Con,-17.8788,7.41773e-006
GPT-4o,Con,-17.5758,1.00432e-005
GPT-4o,Con,-17.2727,1.3598e-005
GPT-4o,Con,-16.9697,1.84109e-005
GPT-4o,Con,-16.6667,2.49272e-005
GPT-4o,Con,-16.3636,3.37498e-005
GPT-4o,Con,-16.0606,4.56946e-005
GPT-4o,Con,-15.7576,6.18664e-005
GPT-4o,Con,-15.4545,8.37607e-005
GPT-4o,Con,-15.1515,0.000113402
GPT-4o,Con,-14.8485,0.000153529
GPT-4o,Con,-14.5455,0.000207848
GPT-4o,Con,-14.2424,0.000281376
GPT-4o,Con,-13.9394,0.000380895
GPT-4o,Con,-13.6364,0.000515576
GPT-4o,Con,-13.3333,0.000697813
GPT-4o,Con,-13.0303,0.000944343
GPT-4o,Con,-12.7273,0.00127775
GPT-4o,Con,-12.4242,0.00172845
GPT-4o,Con,-12.1212,0.00233739
GPT-4o,Con,-11.8182,0.0031595
GPT-4o,Con,-11.5152,0.00426827
GPT-4o,Con,-11.2121,0.0057616
GPT-4o,Con,-10.9091,0.00776917
GPT-4o,Con,-10.6061,0.0104612
GPT-4o,Con,-10.303,0.014059
GPT-4o,Con,-10,0.0188452
GPT-4o,Con,-9.69697,0.0251732
GPT-4o,Con,-9.39394,0.0334705
GPT-4o,Con,-9.09091,0.0442295
GPT-4o,Con,-8.78788,0.0579731
GPT-4o,Con,-8.48485,0.075182
GPT-4o,Con,-8.18182,0.0961624
GPT-4o,Con,-7.87879,0.120848
GPT-4o,Con,-7.57576,0.148548
GPT-4o,Con,-7.27273,0.177709
GPT-4o,Con,-6.9697,0.205821
GPT-4o,Con,-6.66667,0.229636
GPT-4o,Con,-6.36364,0.245786
GPT-4o,Con,-6.06061,0.251705
GPT-4o,Con,-5.75758,0.246478
GPT-4o,Con,-5.45454,0.23118
GPT-4o,Con,-5.15151,0.208521
GPT-4o,Con,-4.85E+00,0.182003
GPT-4o,Con,-4.54545,0.155013
GPT-4o,Con,-4.24242,0.130231
GPT-4o,Con,-3.93939,0.109438
GPT-4o,Con,-3.63636,0.0936467
GPT-4o,Con,-3.33333,0.0833669
GPT-4o,Con,-3.0303,0.0788936
GPT-4o,Con,-2.72727,0.0805488
GPT-4o,Con,-2.42E+00,0.0888604
GPT-4o,Con,-2.12121,0.104678
GPT-4o,Con,-1.81818,0.129215
GPT-4o,Con,-1.52E+00,0.163983
GPT-4o,Con,-1.21212,0.210503
GPT-4o,Con,-0.90909,0.269672
GPT-4o,Con,-0.60606,0.340604
GPT-4o,Con,-0.303029,0.419051
GPT-4o,Con,8.9407e-007,0.496111
GPT-4o,Con,0.303031,0.558731
GPT-4o,Con,0.606062,0.593427
GPT-4o,Con,0.909092,0.592335
GPT-4o,Con,1.21212,0.557595
GPT-4o,Con,1.51515,0.500349
GPT-4o,Con,1.81818,0.435231
GPT-4o,Con,2.12121,0.374732
GPT-4o,Con,2.42424,0.326523
GPT-4o,Con,2.72727,0.293585
GPT-4o,Con,3.0303,0.275497
GPT-4o,Con,3.33333,0.269648
GPT-4o,Con,3.63636,0.272034
GPT-4o,Con,3.93939,0.277843
GPT-4o,Con,4.24243,0.282116
GPT-4o,Con,4.54546,0.280633
GPT-4o,Con,4.84849,0.270809
GPT-4o,Con,5.15152,0.252214
GPT-4o,Con,5.45455,0.226426
GPT-4o,Con,5.75758,0.19627
GPT-4o,Con,6.06061,0.164838
GPT-4o,Con,6.36364,0.134724
GPT-4o,Con,6.66667,0.10765
GPT-4o,Con,6.9697,0.0844579
GPT-4o,Con,7.27273,0.065311
GPT-4o,Con,7.57576,0.0499398
GPT-4o,Con,7.87879,0.0378578
GPT-4o,Con,8.18182,0.0285109
GPT-4o,Con,8.48485,0.0213655
GPT-4o,Con,8.78788,0.0159514
GPT-4o,Con,9.09091,0.0118762
GPT-4o,Con,9.39394,0.00882376
GPT-4o,Con,9.69697,0.00654578
GPT-4o,Con,10,0.00485034
GPT-4o,Con,10.303,0.00359099
GPT-4o,Con,10.6061,0.00265695
GPT-4o,Con,10.9091,0.00196495
GPT-4o,Con,11.2121,0.00145268
GPT-4o,Con,11.5152,0.00107369
GPT-4o,Con,11.8182,0.000793422
GPT-4o,Con,12.1212,0.000586233
GPT-4o,Con,12.4242,0.000433104
GPT-4o,Con,12.7273,0.000319949
GPT-4o,Con,13.0303,0.000236344
GPT-4o,Con,13.3333,0.000174579
GPT-4o,Con,13.6364,0.000128951
GPT-4o,Con,13.9394,9.52462e-005
GPT-4o,Con,14.2424,7.03499e-005
GPT-4o,Con,14.5455,5.19606e-005
GPT-4o,Con,14.8485,3.83779e-005
GPT-4o,Con,15.1515,2.83456e-005
GPT-4o,Con,15.4545,2.09357e-005
GPT-4o,Con,15.7576,1.54628e-005
GPT-4o,Con,16.0606,1.14205e-005
GPT-4o,Con,16.3636,8.43497e-006
GPT-4o,Con,16.6667,6.2299e-006
GPT-4o,Con,16.9697,4.60128e-006
GPT-4o,Con,17.2727,3.39841e-006
GPT-4o,Con,17.5758,2.50998e-006
GPT-4o,Con,17.8788,1.85382e-006
GPT-4o,Con,18.1818,1.36919e-006
GPT-4o,Con,18.4848,1.01125e-006
GPT-4o,Con,18.7879,7.46888e-007
GPT-4o,Con,19.0909,5.51634e-007
GPT-4o,Con,19.3939,4.07424e-007
GPT-4o,Con,19.697,3.00914e-007
GPT-4o,Con,20,2.22248e-007
GPT-4o,Con,20.303,1.64147e-007
GPT-4o,Con,20.6061,1.21235e-007
GPT-4o,Con,20.9091,8.95416e-008
GPT-4o,Con,21.2121,6.61334e-008
GPT-4o,Con,21.5152,4.88445e-008
GPT-4o,Con,21.8182,3.60754e-008
GPT-4o,Con,22.1212,2.66445e-008
GPT-4o,Con,22.4242,1.9679e-008
GPT-4o,Con,22.7273,1.45345e-008
GPT-4o,Con,23.0303,1.07348e-008
GPT-4o,Con,23.3333,7.92847e-009
GPT-4o,Con,23.6364,5.85579e-009
GPT-4o,Con,23.9394,4.32495e-009
GPT-4o,Con,24.2424,3.19431e-009
GPT-4o,Con,24.5455,2.35924e-009
GPT-4o,Con,24.8485,1.74248e-009
GPT-4o,Con,25.1515,1.28696e-009
GPT-4o,Con,25.4545,9.50516e-010
GPT-4o,Con,25.7576,7.02027e-010
GPT-4o,Con,26.0606,5.18501e-010
GPT-4o,Con,26.3636,3.82952e-010
GPT-4o,Con,26.6667,2.8284e-010
GPT-4o,Con,26.9697,2.089e-010
GPT-4o,Con,27.2727,1.54289e-010
GPT-4o,Con,27.5758,1.13955e-010
GPT-4o,Con,27.8788,8.41638e-011
GPT-4o,Con,28.1818,6.21601e-011
GPT-4o,Con,28.4848,4.59135e-011
GPT-4o,Con,28.7879,3.39071e-011
GPT-4o,Con,29.0909,2.50466e-011
GPT-4o,Con,29.3939,1.84937e-011
GPT-4o,Con,29.697,1.3662e-011
GPT-4o,Con,30,1.00897e-011
CL-3.5-H,Con,-30,4.84603e-010
CL-3.5-H,Con,-29.697,6.5613e-010
CL-3.5-H,Con,-29.3939,8.88371e-010
CL-3.5-H,Con,-29.0909,1.20281e-009
CL-3.5-H,Con,-28.7879,1.62856e-009
CL-3.5-H,Con,-28.4848,2.205e-009
CL-3.5-H,Con,-28.1818,2.98547e-009
CL-3.5-H,Con,-27.8788,4.04219e-009
CL-3.5-H,Con,-27.5758,5.47294e-009
CL-3.5-H,Con,-27.2727,7.41011e-009
CL-3.5-H,Con,-26.9697,1.0033e-008
CL-3.5-H,Con,-26.6667,1.35842e-008
CL-3.5-H,Con,-26.3636,1.83924e-008
CL-3.5-H,Con,-26.0606,2.49025e-008
CL-3.5-H,Con,-25.7576,3.37169e-008
CL-3.5-H,Con,-25.4545,4.56511e-008
CL-3.5-H,Con,-25.1515,6.18095e-008
CL-3.5-H,Con,-24.8485,8.36875e-008
CL-3.5-H,Con,-24.5455,1.13309e-007
CL-3.5-H,Con,-24.2424,1.53415e-007
CL-3.5-H,Con,-23.9394,2.07718e-007
CL-3.5-H,Con,-23.6364,2.8124e-007
CL-3.5-H,Con,-23.3333,3.80787e-007
CL-3.5-H,Con,-23.0303,5.15569e-007
CL-3.5-H,Con,-22.7273,6.98057e-007
CL-3.5-H,Con,-22.4242,9.45137e-007
CL-3.5-H,Con,-22.1212,1.27967e-006
CL-3.5-H,Con,-21.8182,1.73262e-006
CL-3.5-H,Con,-21.5152,2.34588e-006
CL-3.5-H,Con,-21.2121,3.17622e-006
CL-3.5-H,Con,-20.9091,4.30045e-006
CL-3.5-H,Con,-20.6061,5.8226e-006
CL-3.5-H,Con,-20.303,7.88351e-006
CL-3.5-H,Con,-20,1.06739e-005
CL-3.5-H,Con,-19.697,1.44518e-005
CL-3.5-H,Con,-19.3939,1.95669e-005
CL-3.5-H,Con,-19.0909,2.64924e-005
CL-3.5-H,Con,-18.7879,3.58688e-005
CL-3.5-H,Con,-18.4848,4.85636e-005
CL-3.5-H,Con,-18.1818,6.57506e-005
CL-3.5-H,Con,-17.8788,8.90193e-005
CL-3.5-H,Con,-17.5758,0.000120521
CL-3.5-H,Con,-17.2727,0.000163166
CL-3.5-H,Con,-16.9697,0.000220894
CL-3.5-H,Con,-16.6667,0.000299033
CL-3.5-H,Con,-16.3636,0.000404792
CL-3.5-H,Con,-16.0606,0.000547914
CL-3.5-H,Con,-15.7576,0.000741564
CL-3.5-H,Con,-15.4545,0.00100352
CL-3.5-H,Con,-15.1515,0.00135775
CL-3.5-H,Con,-14.8485,0.00183658
CL-3.5-H,Con,-14.5455,0.00248341
CL-3.5-H,Con,-14.2424,0.00335652
CL-3.5-H,Con,-13.9394,0.00453379
CL-3.5-H,Con,-13.6364,0.00611884
CL-3.5-H,Con,-13.3333,0.00824871
CL-3.5-H,Con,-13.0303,0.011103
CL-3.5-H,Con,-12.7273,0.0149145
CL-3.5-H,Con,-12.4242,0.0199792
CL-3.5-H,Con,-12.1212,0.0266653
CL-3.5-H,Con,-11.8182,0.0354144
CL-3.5-H,Con,-11.5152,0.046728
CL-3.5-H,Con,-11.2121,0.0611272
CL-3.5-H,Con,-10.9091,0.0790688
CL-3.5-H,Con,-10.6061,0.1008
CL-3.5-H,Con,-10.303,0.126145
CL-3.5-H,Con,-10,0.154253
CL-3.5-H,Con,-9.69697,0.183371
CL-3.5-H,Con,-9.39394,0.210803
CL-3.5-H,Con,-9.09091,0.233205
CL-3.5-H,Con,-8.78788,0.247282
CL-3.5-H,Con,-8.48485,0.250734
CL-3.5-H,Con,-8.18182,0.243022
CL-3.5-H,Con,-7.87879,0.22558
CL-3.5-H,Con,-7.57576,0.201319
CL-3.5-H,Con,-7.27273,0.173736
CL-3.5-H,Con,-6.9697,0.146041
CL-3.5-H,Con,-6.66667,0.120641
CL-3.5-H,Con,-6.36364,0.0990196
CL-3.5-H,Con,-6.06E+00,0.0818897
CL-3.5-H,Con,-5.75758,0.069458
CL-3.5-H,Con,-5.45454,0.061682
CL-3.5-H,Con,-5.15151,0.058468
CL-3.5-H,Con,-4.84848,0.0597996
CL-3.5-H,Con,-4.54545,0.0658041
CL-3.5-H,Con,-4.24242,0.0767642
CL-3.5-H,Con,-3.93939,0.0930762
CL-3.5-H,Con,-3.63636,0.115147
CL-3.5-H,Con,-3.33333,0.143218
CL-3.5-H,Con,-3.03E+00,0.177127
CL-3.5-H,Con,-2.72727,0.216048
CL-3.5-H,Con,-2.42424,0.258301
CL-3.5-H,Con,-2.12121,0.301401
CL-3.5-H,Con,-1.82E+00,0.342441
CL-3.5-H,Con,-1.51515,0.378774
CL-3.5-H,Con,-1.21212,0.408703
CL-3.5-H,Con,-0.90909,0.431767
CL-3.5-H,Con,-0.60606,0.448433
CL-3.5-H,Con,-0.303029,0.459421
CL-3.5-H,Con,8.9407e-007,0.46519
CL-3.5-H,Con,0.303031,0.465938
CL-3.5-H,Con,0.606062,0.46203
CL-3.5-H,Con,0.909092,0.454346
CL-3.5-H,Con,1.21212,0.44412
CL-3.5-H,Con,1.51515,0.432305
CL-3.5-H,Con,1.81818,0.418926
CL-3.5-H,Con,2.12121,0.402947
CL-3.5-H,Con,2.42424,0.38286
CL-3.5-H,Con,2.72727,0.357677
CL-3.5-H,Con,3.0303,0.327754
CL-3.5-H,Con,3.33333,0.294981
CL-3.5-H,Con,3.63636,0.262299
CL-3.5-H,Con,3.93939,0.232892
CL-3.5-H,Con,4.24243,0.209479
CL-3.5-H,Con,4.54546,0.193926
CL-3.5-H,Con,4.84849,0.187127
CL-3.5-H,Con,5.15152,0.189017
CL-3.5-H,Con,5.45455,0.198577
CL-3.5-H,Con,5.75758,0.213787
CL-3.5-H,Con,6.06061,0.231637
CL-3.5-H,Con,6.36364,0.248342
CL-3.5-H,Con,6.66667,0.259924
CL-3.5-H,Con,6.9697,0.263094
CL-3.5-H,Con,7.27273,0.256147
CL-3.5-H,Con,7.57576,0.239421
CL-3.5-H,Con,7.87879,0.215064
CL-3.5-H,Con,8.18182,0.186232
CL-3.5-H,Con,8.48485,0.156142
CL-3.5-H,Con,8.78788,0.127379
CL-3.5-H,Con,9.09091,0.101602
CL-3.5-H,Con,9.39394,0.0795919
CL-3.5-H,Con,9.69697,0.0614707
CL-3.5-H,Con,10,0.046956
CL-3.5-H,Con,10.303,0.0355678
CL-3.5-H,Con,10.6061,0.02677
CL-3.5-H,Con,10.9091,0.0200517
CL-3.5-H,Con,11.2121,0.0149653
CL-3.5-H,Con,11.5152,0.011139
CL-3.5-H,Con,11.8182,0.00827445
CL-3.5-H,Con,12.1212,0.00613738
CL-3.5-H,Con,12.4242,0.00454722
CL-3.5-H,Con,12.7273,0.00336631
CL-3.5-H,Con,13.0303,0.00249056
CL-3.5-H,Con,13.3333,0.00184181
CL-3.5-H,Con,13.6364,0.0013616
CL-3.5-H,Con,13.9394,0.00100635
CL-3.5-H,Con,14.2424,0.000743645
CL-3.5-H,Con,14.5455,0.000549447
CL-3.5-H,Con,14.8485,0.000405923
CL-3.5-H,Con,15.1515,0.000299867
CL-3.5-H,Con,15.4545,0.000221509
